Date,Close/Last,Volume,Open,High,Low
03/26/2019,$44.2175,69976480,$44.8723,$45.4375,$43.6492
03/25/2019,$43.445,52334400,$43.965,$44.6125,$42.7775
03/22/2019,$44.375,74602480,$45.71,$46.1999,$44.235
03/21/2019,$45.985,82166960,$43.8325,$46.25,$43.7825
03/20/2019,$43.6,71650440,$44.22,$44.7575,$43.25
03/19/2019,$43.9275,84957840,$43.19,$44.375,$43.02
03/18/2019,$42.2375,48363800,$42.77,$43.3125,$41.9644
03/15/2019,$42.4525,66020080,$41.825,$42.8825,$41.79
03/14/2019,$41.39,51851240,$42.2475,$42.3675,$41.3125
03/13/2019,$42.155,76144640,$41.0075,$42.45,$40.9325
03/12/2019,$40.63,57645640,$40.565,$41.0975,$39.7975
03/11/2019,$40.285,85172680,$37.8975,$40.515,$37.4225
03/08/2019,$37.66,40830440,$36.415,$37.7675,$36.2
03/07/2019,$37.315,44563200,$37.775,$37.8725,$36.85
03/06/2019,$38.0125,37291988,$39.04,$39.125,$37.985
03/05/2019,$39.13,36202300,$39.0375,$39.5143,$38.49
03/04/2019,$39.195,40905000,$39.5,$39.73,$38.625
03/01/2019,$39.1125,34449160,$39.0675,$39.5372,$38.48
02/28/2019,$38.565,32393096,$38.75,$38.975,$38.34
02/27/2019,$38.8525,49974080,$39.13,$39.3975,$38.2775
02/26/2019,$39.275,48759680,$39.625,$40.19,$38.9375
02/25/2019,$39.6725,64970280,$40.64,$41.32,$39.585
02/22/2019,$39.7975,40043680,$39.465,$39.9875,$39.3275
02/21/2019,$38.9425,43574640,$39.765,$40.0125,$38.795
02/20/2019,$39.6375,52912760,$39.455,$40.315,$39.3425
02/19/2019,$39.16,55079640,$39.2275,$39.9725,$39.035
02/15/2019,$39.335,151518680,$40.7375,$40.9675,$39.105
02/14/2019,$38.6325,77967640,$38.21,$38.9162,$37.775
02/13/2019,$38.22,60259640,$38.09,$38.9575,$37.9525
02/12/2019,$37.7925,58876800,$37,$37.95,$36.855
02/11/2019,$36.6125,49320320,$36.5975,$37.145,$36.125
02/08/2019,$37.0425,46009960,$36.1775,$37.15,$36.0325
02/07/2019,$36.855,63580200,$37.782,$37.805,$36.4225
02/06/2019,$38.25,70174080,$37.8225,$38.9,$37.7675
02/05/2019,$37.4875,54123160,$37.415,$37.8575,$37.075
02/04/2019,$37.295,52710480,$36.3425,$37.67,$36.12
02/01/2019,$36.1825,62366000,$36.125,$36.6975,$35.645
01/31/2019,$35.9375,84036560,$34.315,$36.2975,$34.0958
01/30/2019,$34.3475,96843880,$33.6675,$34.4925,$32.865
01/29/2019,$32.9,113196160,$34.0375,$34.525,$32.7525
01/28/2019,$34.5025,250920160,$34.1375,$35.41,$32.75
01/25/2019,$40.0375,115388200,$38.86,$40.22,$37.825
01/24/2019,$39.46,70378080,$38.175,$39.6375,$38.1275
01/23/2019,$37.3225,58755360,$37.75,$38.645,$37.0075
01/22/2019,$37.1925,66023000,$38.9275,$39.045,$36.8877
01/18/2019,$39.2325,65000360,$38.4325,$39.495,$37.9125
01/17/2019,$37.93,49168560,$36.8775,$38.3325,$36.6025
01/16/2019,$37.21,46898840,$37.7425,$38.075,$37.1538
01/15/2019,$37.4675,61604800,$37.94,$38.3375,$37.2825
01/14/2019,$37.61,72881160,$36.68,$37.865,$36.4425
01/11/2019,$37.2075,87406440,$36.0825,$37.4375,$35.8025
01/10/2019,$36.3075,52226320,$35.45,$36.395,$34.84
01/09/2019,$35.645,61486480,$35.475,$36.1225,$34.965
01/08/2019,$34.9575,78285840,$36.6725,$36.695,$34.225
01/07/2019,$35.85,70497520,$34.625,$36.2225,$34.1075
01/04/2019,$34.0475,58481800,$32.735,$34.4325,$32.425
01/03/2019,$31.9975,69420200,$33.4475,$33.79,$31.9233
01/02/2019,$34.055,49925160,$32.66,$34.62,$32.5125
12/31/2018,$33.375,46442160,$33.85,$34.1775,$33.065
12/28/2018,$33.4125,62785480,$33,$34.3475,$32.5775
12/27/2018,$32.7925,63620120,$32.7475,$33.095,$31.295
12/26/2018,$33.275,69376520,$32.235,$33.285,$31.115
12/24/2018,$31.77,46383920,$31.6225,$32.495,$31.125
12/21/2018,$32.3925,86261000,$34.0425,$34.375,$32.115
12/20/2018,$33.775,74839240,$34.5425,$35.45,$33.172
12/19/2018,$34.6275,74357760,$36.395,$36.9361,$34.1075
12/18/2018,$36.735,56239280,$36.3375,$37.5825,$36.0625
12/17/2018,$35.895,64945840,$36.31,$37.0375,$35.31
12/14/2018,$36.6125,47133360,$36.8025,$37.6475,$36.375
12/13/2018,$37.2225,47075240,$37.6975,$38.345,$36.86
12/12/2018,$37.225,65327600,$37.105,$38.195,$36.205
12/11/2018,$37.0475,66963640,$38.89,$38.9725,$36.25
12/10/2018,$37.965,61519360,$36.45,$38.215,$36.4125
12/07/2018,$36.9025,68088040,$39.615,$39.7175,$36.404
12/06/2018,$39.5725,68584320,$37.86,$39.623,$37.7025
12/04/2018,$39.2775,80952360,$42.06,$42.11,$39.125
12/03/2018,$42.51,88921280,$43.15,$43.67,$41.835
11/30/2018,$40.8575,72776280,$39.4375,$40.965,$38.93
11/29/2018,$39.34,54459960,$40,$40.375,$39.035
11/28/2018,$40.0175,80182280,$39.62,$40.07,$38.2813
11/27/2018,$38.4325,73395720,$38,$39.2525,$37.6375
11/26/2018,$38.2625,81261200,$37.4725,$38.3675,$36.64
11/23/2018,$36.25,41196840,$35.8275,$37.3975,$35.6973
11/21/2018,$36.1775,102459200,$38.655,$38.825,$35.9025
11/20/2018,$37.27,168965040,$33.515,$38.565,$33.3275
11/19/2018,$36.175,169271840,$40.4475,$40.455,$36.1575
11/16/2018,$41.1075,196162880,$40.83,$42.665,$40.4025
11/15/2018,$50.5975,74224920,$49.2375,$51.325,$48.875
11/14/2018,$49.2975,52393320,$51.575,$51.72,$48.2075
11/13/2018,$49.8275,64140320,$48.3725,$51.0525,$48.3092
11/12/2018,$47.385,61486800,$50.495,$50.7175,$47.165
11/09/2018,$51.4175,41196400,$50.6,$52.33,$50.26
11/08/2018,$51.4975,51030920,$52.85,$52.8575,$50.9575
11/07/2018,$53.4475,48219680,$53.4375,$54.3525,$52.795
11/06/2018,$52.765,29816144,$52.8625,$53.7125,$52.3912
11/05/2018,$52.9425,37890460,$53.5975,$53.8325,$51.32
11/02/2018,$53.73,44456600,$54.4325,$55.5,$52.5527
11/01/2018,$54.5275,56197240,$53.075,$54.6225,$51.7975
10/31/2018,$52.7075,74061880,$52.4125,$53.1475,$51.0025
10/30/2018,$50.75,80438320,$46.6375,$50.85,$46.405
10/29/2018,$46.405,75642680,$50.9975,$51.0325,$44.0025
10/26/2018,$49.5725,66438640,$49.5775,$51.2105,$48.28
10/25/2018,$51.96,94829680,$48.8675,$52.4375,$48.4204
10/24/2018,$49.8525,87665080,$54.8775,$55.3475,$49.7125
10/23/2018,$55.265,62348600,$55.1075,$56.0475,$54.1775
10/22/2018,$57.805,36822448,$57.82,$58.83,$56.7675
10/19/2018,$57.2925,61292840,$60.44,$60.6375,$56.925
10/18/2018,$59.8825,52265760,$61.465,$61.8525,$59.2725
10/17/2018,$60.765,32902812,$62.085,$62.47,$60.27
10/16/2018,$61.4575,40722960,$59.9825,$61.57,$59.485
10/15/2018,$58.845,44846960,$61.5,$61.5,$58.835
10/12/2018,$61.635,60484240,$61.3766,$62.3853,$59.9125
10/11/2018,$58.7825,72255240,$60.5425,$61.89,$58.5652
10/10/2018,$61.4225,67883160,$65.315,$65.7775,$61.4
10/09/2018,$66.385,27329644,$66.235,$67.19,$65.7
10/08/2018,$66.4425,40788000,$66.625,$67.79,$65.02
10/05/2018,$67.465,42593880,$69.5725,$70.2,$66.885
10/04/2018,$69.8225,39062024,$71.3175,$71.5625,$69.045
10/03/2018,$71.6825,32029056,$72.33,$72.405,$70.6325
10/02/2018,$71.62,38314280,$72.0625,$73.19,$71.395
10/01/2018,$72.34,61798480,$71.04,$73.015,$70.65
09/28/2018,$70.255,70837760,$68.1825,$70.4788,$67.9
09/27/2018,$66.85,21422936,$67.085,$67.3,$66.5324
09/26/2018,$66.73,26813760,$67.1525,$67.56,$66.57
09/25/2018,$67.1025,27928420,$67.0925,$67.355,$66.2275
09/24/2018,$66.425,29355384,$65.55,$66.46,$64.67
09/21/2018,$65.8625,43243360,$66.69,$67.15,$65.5275
09/20/2018,$66.57,42993200,$66.7625,$67.19,$66.025
09/19/2018,$67.995,22347728,$67.5683,$68.1748,$67.0625
09/18/2018,$67.755,29920600,$68.5225,$69.56,$67.6875
09/17/2018,$68.4825,20458336,$68.8505,$69.345,$68.2875
09/14/2018,$69.1075,38574564,$68.7475,$69.775,$68.375
09/13/2018,$67.835,30482584,$67.715,$68.75,$67.5403
09/12/2018,$67.05,41859160,$67.7975,$67.995,$65.48
09/11/2018,$68.2,24277376,$68.215,$69.1,$68.005
09/10/2018,$68.6825,21999240,$68.1925,$68.9825,$67.75
09/07/2018,$67.965,29521280,$67.25,$69.2325,$66.7975
09/06/2018,$68.18,32250348,$69.44,$69.465,$67.8478
09/05/2018,$69.605,39283964,$70.7475,$71.105,$68.7875
09/04/2018,$70.925,39146012,$70.0375,$71.305,$69.75
08/31/2018,$70.17,30609484,$69.25,$70.3,$69.15
08/30/2018,$69.4525,34546472,$69.3075,$70.4292,$69.08
08/29/2018,$69.6225,41891400,$68.48,$69.875,$68.27
08/28/2018,$68.595,47463520,$68.915,$69.145,$67.3825
08/27/2018,$68.975,50423200,$68.355,$69.725,$68.0362
08/24/2018,$68.055,53098200,$66.795,$68.2025,$66.75
08/23/2018,$66.71,71931520,$65.315,$67.37,$65.1753
08/22/2018,$65.705,74711480,$63,$65.755,$62.965
08/21/2018,$63.33,66834680,$62.125,$63.375,$61.925
08/20/2018,$61.96,85309840,$60.795,$63.3,$59.68
08/17/2018,$61.205,114137760,$63.235,$63.2425,$60.9325
08/16/2018,$64.36,77137640,$65.475,$65.5,$63.7525
08/15/2018,$64.77,58901880,$65.5675,$65.9098,$63.975
08/14/2018,$65.3575,45823840,$65.095,$65.5,$64.255
08/13/2018,$64.03,37363956,$63.785,$65.25,$63.7675
08/10/2018,$63.6975,25546328,$63.2875,$64.025,$63.175
08/09/2018,$64.115,20215616,$64.785,$64.8125,$64.0375
08/08/2018,$64.605,26158968,$64.25,$65.06,$63.8975
08/07/2018,$64.2375,25778204,$64,$64.425,$63.73
08/06/2018,$63.5075,20721824,$62.8975,$63.5425,$62.4265
08/03/2018,$63.025,21408384,$62.9025,$63.265,$62.7325
08/02/2018,$62.655,26867372,$60.8975,$62.695,$60.3025
08/01/2018,$61.6175,28135724,$61.5325,$62.09,$60.9715
07/31/2018,$61.215,28275168,$60.9275,$61.97,$60.5353
07/30/2018,$61.0325,33954188,$63.1475,$63.2075,$60.68
07/27/2018,$63.005,29519444,$64.08,$64.15,$62.46
07/26/2018,$63.71,32313020,$62.765,$64.0825,$62.595
07/25/2018,$62.9675,31689308,$62.2725,$63.095,$61.6875
07/24/2018,$62.1775,35434428,$62.8375,$63.7125,$62
07/23/2018,$62.3525,30070956,$62.455,$62.4725,$60.82
07/20/2018,$62.7225,22228264,$62.9825,$63.375,$62.6125
07/19/2018,$63.0075,23374564,$62.735,$63.3475,$62.5825
07/18/2018,$62.925,27706840,$63.3475,$63.4875,$62.41
07/17/2018,$63.4225,36098804,$61.5525,$63.575,$61.295
07/16/2018,$62.05,19579856,$62.05,$62.585,$61.925
07/13/2018,$62.33,24684572,$62.995,$62.995,$61.905
07/12/2018,$62.8075,34510284,$62.34,$63.2925,$62.24
07/11/2018,$61.8825,36653236,$62.375,$62.725,$61.775
07/10/2018,$63.3125,35704832,$62.4375,$63.535,$62.03
07/09/2018,$62.3125,30293344,$62.5824,$62.68,$61.5177
07/06/2018,$61.8325,29609636,$60.435,$61.9162,$60.22
07/05/2018,$60.6825,30241116,$59.7675,$60.7325,$59.375
07/03/2018,$59.21,22273300,$60.91,$60.97,$59.125
07/02/2018,$60.56,35359160,$58.5225,$60.5975,$58.3162
06/29/2018,$59.225,39165848,$60.8725,$61,$59.2125
06/28/2018,$60.215,33751032,$58.83,$60.335,$58.7525
06/27/2018,$58.93,45308800,$60.9375,$61.6075,$58.875
06/26/2018,$60.4975,47808560,$60.925,$61.4125,$59.9775
06/25/2018,$59.78,66502760,$61.6625,$61.7,$58.885
06/22/2018,$62.7375,43351520,$64.4875,$64.6225,$62.5825
06/21/2018,$64.2775,35865748,$65.9,$66.085,$64.2
06/20/2018,$65.5775,36928024,$65.458,$66.1125,$65.0702
06/19/2018,$65.0425,59405280,$65.23,$65.91,$63.755
06/18/2018,$66.2725,35554080,$65.87,$66.45,$65.595
06/15/2018,$66.315,43155000,$66.15,$66.87,$65.8371
06/14/2018,$66.7275,42914240,$66.055,$67.3,$65.905
06/13/2018,$65.6,33366620,$65.66,$66.4175,$65.5078
06/12/2018,$65.645,31791484,$65.4225,$65.7675,$64.915
06/11/2018,$65.155,26437948,$65.4425,$65.8625,$65.025
06/08/2018,$65.57,36022400,$64.99,$66,$64.8
06/07/2018,$65.725,36897920,$66.25,$66.3696,$64.8125
06/06/2018,$66.2875,37114352,$65.3575,$66.32,$65.1925
06/05/2018,$66.2675,39097476,$66.245,$66.6475,$65.7925
06/04/2018,$66.2125,64072840,$64.75,$66.435,$64.425
06/01/2018,$64.405,42093040,$63.5,$64.4675,$63.4125
05/31/2018,$63.0475,49335760,$62.925,$63.8,$62.8175
05/30/2018,$63.2475,38969908,$62.4875,$63.335,$62.2379
05/29/2018,$62.1475,35170708,$62.1375,$62.835,$61.675
05/25/2018,$62.32,29173264,$62.05,$62.485,$61.69
05/24/2018,$61.9225,43564840,$61.8475,$62.35,$61.3103
05/23/2018,$61.885,44195680,$60.07,$61.8975,$60.0625
05/22/2018,$60.675,51782640,$61.195,$61.45,$60.0625
05/21/2018,$61.06,63766960,$62.47,$62.5075,$60.1225
05/18/2018,$61.485,48261400,$62.4525,$63.0925,$61.435
05/17/2018,$61.9275,51886040,$61.521,$62.875,$61.3575
05/16/2018,$61.5025,55193400,$61,$62.13,$60.6275
05/15/2018,$61.39,96109720,$63.1975,$63.225,$60.375
05/14/2018,$63.84,52231360,$64.0175,$64.6225,$63.6
05/11/2018,$63.6325,121274360,$63.195,$64.9475,$62.635
05/10/2018,$65.0325,95583920,$64.48,$65.125,$64.3
05/09/2018,$63.945,59316600,$62.8025,$63.9675,$62.5275
05/08/2018,$62.6,50345880,$62.1725,$62.6275,$61.6775
05/07/2018,$62.17,68623920,$60.8237,$62.7475,$60.7225
05/04/2018,$59.765,39926184,$57.9575,$59.7972,$57.7825
05/03/2018,$58.2475,44099000,$56.9,$58.5125,$56.4425
05/02/2018,$56.5775,26755208,$56.75,$57.2,$56.3125
05/01/2018,$56.785,25212028,$56.1425,$56.8125,$55.55
04/30/2018,$56.225,32738208,$56.7475,$57.25,$56.03
04/27/2018,$56.5825,40020120,$57.375,$57.575,$56.155
04/26/2018,$56.305,37192852,$55.8,$56.3875,$55.1325
04/25/2018,$54.165,58493760,$55,$55.3937,$52.575
04/24/2018,$55.3,41303320,$56.23,$57.2,$54.64
04/23/2018,$55.97,41254440,$57.3575,$57.875,$55.7075
04/20/2018,$57.1775,38359668,$57.1725,$58.025,$56.8625
04/19/2018,$57.26,47052080,$57.9363,$58.275,$56.7
04/18/2018,$59.0925,39036212,$58.875,$59.8125,$58.1925
04/17/2018,$59.385,44595240,$58.4,$59.6,$57.8375
04/16/2018,$57.8725,34978940,$57.943,$58.21,$56.92
04/13/2018,$57.875,50230720,$59.2925,$59.3775,$57.3875
04/12/2018,$58.65,59118400,$57.5,$58.83,$57.0537
04/11/2018,$56.56,45907280,$56.8275,$57.244,$56.2302
04/10/2018,$56.9775,76228760,$56.18,$57.25,$55.6025
04/09/2018,$53.8525,49742920,$54.2,$55.4925,$53.65
04/06/2018,$53.5625,66218560,$54.3075,$55.4,$53.2684
04/05/2018,$55.345,69611160,$57.15,$57.2825,$54.6225
04/04/2018,$56.56,78770160,$53.7525,$56.6651,$53.5
04/03/2018,$56.3375,66565880,$56.95,$57.5875,$55.3375
04/02/2018,$55.2625,91789400,$57.185,$58.6625,$54.375
03/29/2018,$57.8975,91239840,$56.0262,$58.875,$55.175
03/28/2018,$55.3375,94415400,$56.0325,$57.3475,$54.25
03/27/2018,$56.38,140479760,$61.9375,$62.5,$54.9613
03/26/2018,$61.12,61019840,$59.5,$61.1325,$58.975
03/23/2018,$58.2425,73484280,$60.6,$60.6675,$58.13
03/22/2018,$60.4625,54858520,$61.5,$61.97,$60.0853
03/21/2018,$62.14,43788160,$62.33,$63,$61.8325
03/20/2018,$62.395,55302120,$60.28,$62.7875,$60.28
03/19/2018,$60.25,70819680,$62.045,$62.3375,$59.25
03/16/2018,$62.62,39890840,$62.5,$62.8125,$62.12
03/15/2018,$62.335,40105280,$62.3225,$63.155,$61.91
03/14/2018,$62.185,50442920,$62.3625,$62.6375,$61.555
03/13/2018,$61.9275,61815560,$62.8725,$63.625,$61.51
03/12/2018,$62.44,60375160,$61.75,$63.25,$61.6681
03/09/2018,$61.3325,50482680,$60.775,$61.4625,$60.6125
03/08/2018,$60.295,41371920,$60.7375,$60.7375,$59.8477
03/07/2018,$60.46,58068880,$59.5,$60.9875,$59.4875
03/06/2018,$60.54,62533200,$59.775,$60.735,$59.34
03/05/2018,$58.9125,61956080,$58.6275,$59.3125,$57.3802
03/02/2018,$59.135,91235520,$56.965,$59.2,$55.4625
03/01/2018,$58.0525,103924040,$60.4775,$61.0225,$57.0312
02/28/2018,$60.5,52074040,$61.625,$62.025,$60.3825
02/27/2018,$61.515,45438720,$61.375,$62.2275,$61.2825
02/26/2018,$61.645,46711000,$61.95,$61.995,$61.015
02/23/2018,$61.4825,41381040,$61.1425,$61.4825,$60.63
02/22/2018,$60.5375,53335960,$60.6825,$61.4075,$59.875
02/21/2018,$60.3775,84425880,$62.9225,$62.9919,$60.34
02/20/2018,$62.27,68470680,$61.1875,$62.9675,$61.15
02/16/2018,$60.96,63704160,$61.35,$62.5,$60.8675
02/15/2018,$61.625,69712440,$61.1962,$62.0925,$60.38
02/14/2018,$60.355,74269760,$57.75,$60.6481,$57.6375
02/13/2018,$58.1575,62460640,$56.64,$58.625,$56.3125
02/12/2018,$57.0075,109015440,$58.8387,$58.87,$56.2576
02/09/2018,$58.02,167267520,$59.5625,$59.7225,$54.38
02/08/2018,$54.38,108374240,$58.47,$58.805,$54.3775
02/07/2018,$57.2,80119040,$57.395,$58.7425,$56.675
02/06/2018,$56.395,110582720,$51.1,$56.425,$51
02/05/2018,$53.425,115905680,$56.75,$58.3075,$51.25
02/02/2018,$58.38,71560320,$59.25,$59.4925,$57.7925
02/01/2018,$60.125,51563400,$59.63,$61.725,$59.515
01/31/2018,$61.45,47628400,$61.4425,$62.3175,$61.1125
01/30/2018,$60.68,56910560,$60.2775,$61.605,$59.6025
01/29/2018,$61.7125,45442840,$60.685,$62.0275,$60.1525
01/26/2018,$60.8325,51497320,$59.53,$60.835,$59.4
01/25/2018,$59.0875,40877760,$59.5,$59.9375,$58.9375
01/24/2018,$58.95,57988160,$59.76,$60.1234,$58.3875
01/23/2018,$59.7275,47185840,$58.9625,$59.9575,$58.7753
01/22/2018,$58.4225,54936360,$57.6075,$58.44,$57.025
01/19/2018,$57.5275,58967320,$57.0225,$57.7725,$56.75
01/18/2018,$56.11,40737080,$55.985,$56.66,$55.67
01/17/2018,$56.18,53717280,$55.175,$56.28,$54.225
01/16/2018,$55.0275,68999800,$56.0125,$56.8775,$54.1725
01/12/2018,$55.745,35936956,$55.9,$56.2475,$55.335
01/11/2018,$56.02,39799728,$56.25,$56.5675,$55.8025
01/10/2018,$55.92,57870440,$54.55,$55.955,$54
01/09/2018,$55.485,49625000,$55.555,$55.955,$54.66
01/08/2018,$55.5,87054360,$55.1,$56.25,$54.645
01/05/2018,$53.85,57708000,$53.5475,$54.2275,$52.77
01/04/2018,$53.3975,58205560,$53.94,$54.5125,$53.1725
01/03/2018,$53.1175,90999120,$51.025,$53.425,$50.9375
01/02/2018,$49.8375,34860624,$48.945,$49.875,$48.625
12/29/2017,$48.375,27908408,$49.615,$49.615,$48.375
12/28/2017,$49.35,23991856,$49.5325,$49.845,$49.2878
12/27/2017,$49.2925,32883476,$49.225,$49.9925,$49.0775
12/26/2017,$49.36,35436036,$48.2575,$49.4375,$47.955
12/22/2017,$48.8175,46580560,$48.6,$48.9125,$47.8125
12/21/2017,$48.9725,30040800,$49.235,$49.4875,$48.8875
12/20/2017,$49.2,28851640,$49.425,$49.5175,$48.6375
12/19/2017,$49.0275,37131804,$49.38,$49.4325,$48.74
12/18/2017,$49.475,47558280,$48.3,$49.505,$48
12/15/2017,$47.89,66872240,$47.0628,$48.095,$46.405
12/14/2017,$46.6175,43690360,$46.48,$47.335,$46.15
12/13/2017,$46.545,55292560,$48.125,$48.1375,$46.47
12/12/2017,$47.71,45359040,$48.225,$48.46,$47.4725
12/11/2017,$48.665,37074668,$48.015,$48.695,$47.855
12/08/2017,$47.8725,46127720,$48.5025,$48.695,$47.7875
12/07/2017,$47.9975,53575560,$47.99,$48.4,$47.53
12/06/2017,$47.315,46383920,$46.425,$47.535,$46.21
12/05/2017,$46.935,98048720,$45.6,$48.175,$45.145
12/04/2017,$46.665,123840400,$50.0125,$50.075,$46.125
12/01/2017,$49.42,81005400,$49.8275,$50.0325,$48.1175
11/30/2017,$50.1775,82270640,$49.8,$50.67,$49.1625
11/29/2017,$49.105,139470280,$52.5025,$52.5307,$47.8075
11/28/2017,$52.6775,51181160,$53.5875,$53.6825,$52.06
11/27/2017,$53.535,42230920,$54.3275,$54.34,$53.5025
11/24/2017,$54.24,18075200,$53.8975,$54.25,$53.65
11/22/2017,$53.7325,35637844,$54.25,$54.25,$53.4025
11/21/2017,$54.0125,39821324,$53.9225,$54.13,$53.6
11/20/2017,$53.52,39488876,$52.9975,$53.6425,$52.625
11/17/2017,$52.84,51454040,$53.48,$53.8375,$52.6875
11/16/2017,$52.9025,43941280,$53.245,$53.55,$52.8125
11/15/2017,$52.495,50052120,$52.9875,$53,$51.95
11/14/2017,$53.545,52789840,$53.25,$53.7,$52.8075
11/13/2017,$53.1575,58108440,$54.035,$54.2925,$53.0025
11/10/2017,$54.035,125182480,$53.27,$54.6675,$52.9075
11/09/2017,$51.33,95068120,$51.3175,$51.5825,$50.0925
11/08/2017,$52.29,52128760,$52.9625,$53,$51.81
11/07/2017,$53.0075,42674840,$52.6375,$53.225,$52.5139
11/06/2017,$52.4075,38919564,$51.8,$52.495,$51.675
11/03/2017,$52.1725,35246428,$51.8,$52.1725,$51.3353
11/02/2017,$51.485,34129904,$51.5,$51.9525,$50.9125
11/01/2017,$51.8,49860040,$52.3375,$52.4925,$51.15
10/31/2017,$51.7025,41030640,$51.2825,$51.9725,$51.225
10/30/2017,$50.96,50329640,$50.465,$51.5225,$50.305
10/27/2017,$50.465,57134920,$49.45,$50.4675,$49.1875
10/26/2017,$48.9225,32048372,$48.695,$49.04,$48.4525
10/25/2017,$48.415,82713880,$49.27,$49.805,$47.7925
10/24/2017,$49.67,40379000,$49.2475,$49.6875,$48.985
10/23/2017,$49.155,42763480,$49.445,$49.7125,$48.95
10/20/2017,$49.225,45020040,$49.6225,$49.8975,$49.135
10/19/2017,$49.45,56706360,$48.61,$49.5,$48.1125
10/18/2017,$49.395,56632640,$49.5275,$49.535,$48.33
10/17/2017,$49.4375,46517320,$49.2725,$49.725,$49.0875
10/16/2017,$49.4825,57409920,$48.95,$49.512,$48.31
10/13/2017,$48.6475,62733400,$48.3875,$48.75,$47.9125
10/12/2017,$47.7575,52497960,$47.77,$48.2725,$47.4825
10/11/2017,$47.735,52830200,$47.4,$47.75,$46.935
10/10/2017,$47.2325,97271360,$47.8575,$48.2375,$46.815
10/09/2017,$46.3475,56098240,$45.6975,$46.6825,$45.5075
10/06/2017,$45.325,31802924,$44.9125,$45.46,$44.75
10/05/2017,$45.1925,43643320,$45.465,$45.5,$44.89
10/04/2017,$45.2175,42723000,$44.905,$45.4425,$44.535
10/03/2017,$44.8425,38926804,$44.8125,$45.145,$44.395
10/02/2017,$44.75,50268040,$45.2,$45.495,$44.25
09/29/2017,$44.6925,61788640,$44.77,$44.9325,$44.3125
09/28/2017,$43.92,43449760,$44.005,$44.045,$43.44
09/27/2017,$43.9325,71024760,$43.905,$44.0675,$43.1875
09/26/2017,$42.99,111203920,$44.1125,$44.67,$42.5875
09/25/2017,$42.75,87280040,$44.4375,$44.45,$42.54
09/22/2017,$44.75,49040000,$45.075,$45.5775,$44.65
09/21/2017,$45.19,107451960,$45.41,$45.675,$44.4025
09/20/2017,$46.46,69022520,$46.875,$47.355,$46.0525
09/19/2017,$46.8375,87158200,$46.3775,$47.4625,$46.1538
09/18/2017,$46.8875,167556760,$46.285,$47.8,$46.215
09/15/2017,$45.0275,135816200,$43.215,$45.0275,$43.1625
09/14/2017,$42.35,51161320,$42.1975,$43.14,$41.95
09/13/2017,$42.5925,58015160,$42.1475,$42.885,$41.82
09/12/2017,$42.4025,41054160,$42.5,$42.5,$41.7425
09/11/2017,$42.25,56649640,$41.385,$42.3581,$41.33
09/08/2017,$40.9225,49660400,$41.5275,$41.6775,$40.6775
09/07/2017,$41.645,35244748,$41.6225,$41.9725,$41.2375
09/06/2017,$41.4525,39584536,$41.81,$41.95,$41.1
09/05/2017,$41.4775,69572120,$42.095,$42.1461,$40.8906
09/01/2017,$42.615,44517320,$42.4875,$42.975,$42.4
